Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
2661 Manistique,21061619.,100.00,03/29/2016,Closed,Selected,,Side Lot,4,Riverbend,42.383558,-82.947853,"location
(42.383558, -82.947853)"
2651 Manistique,21061621.,100.00,06/07/2017,Closed,Selected,,Side Lot,4,Riverbend,42.38341,-82.947754,"location
(42.38341, -82.947754)"
12199 Wyoming,16038679.,100.00,05/30/2017,Closed,Selected,,Side Lot,7,Grand River-I96,42.378875,-83.159074,"location
(42.378875, -83.159074)"
9817 Wyoming,18016095.,100.00,09/15/2015,Closed,Selected,,Side Lot,7,Barton-McFarland,42.368679,-83.158629,"location
(42.368679, -83.158629)"
10000 Morley,18016104.,100.00,03/24/2017,Closed,Selected,,Side Lot,7,Barton-McFarland,42.367079,-83.158554,"location
(42.367079, -83.158554)"
2647 Newport,21054153.,100.00,02/07/2017,Closed,Selected,,Side Lot,4,Riverbend,42.381399,-82.952908,"location
(42.381399, -82.952908)"
2631 Newport,21054155.,100.00,02/07/2017,Closed,Selected,,Side Lot,4,Riverbend,42.381251,-82.95281,"location
(42.381251, -82.95281)"
9723 Mcquade,14006431.,100.00,05/03/2016,Closed,Selected,,Side Lot,5,Nardin Park,42.372856,-83.121953,"location
(42.372856, -83.121953)"
19305 Ryan,13020896.,100.00,09/24/2015,Closed,Selected,,Side Lot,3,Pershing,42.435799,-83.063578,"location
(42.435799, -83.063578)"
9741 Yellowstone,14012734.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Nardin Park,42.370667,-83.131066,"location
(42.370667, -83.131066)"
6067 Florida,18013006.,100.00,04/14/2016,Closed,Selected,,Side Lot,6,Claytown,42.340332,-83.143597,"location
(42.340332, -83.143597)"
5277 Florida,18013089.,100.00,07/24/2015,Closed,Selected,,Side Lot,6,Claytown,42.333644,-83.138729,"location
(42.333644, -83.138729)"
5635 Florida,18013059.,100.00,08/05/2015,Closed,Selected,,Side Lot,6,Claytown,42.336206,-83.140594,"location
(42.336206, -83.140594)"
5875 Florida,18013033.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Claytown,42.338204,-83.142059,"location
(42.338204, -83.142059)"
3539 Greusel,16013611.,100.00,11/02/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.32972,-83.112419,"location
(42.32972, -83.112419)"
14457 Greydale,22113042.006,100.00,01/17/2017,Closed,Selected,,Side Lot,1,Brightmoor,42.391764,-83.255539,"location
(42.391764, -83.255539)"
623 Kitchener,21048035.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Jefferson Chalmers,42.364839,-82.952598,"location
(42.364839, -82.952598)"
617 Kitchener,21048036.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Jefferson Chalmers,42.364765,-82.95255,"location
(42.364765, -82.95255)"
17655 Salem,22124464.,100.00,07/05/2016,Closed,Selected,,Side Lot,1,The Eye,42.419946,-83.28585,"location
(42.419946, -83.28585)"
18121 Vaughan,22098145.,100.00,11/11/2016,Closed,Selected,,Side Lot,1,Holcomb Community,42.422007,-83.239743,"location
(42.422007, -83.239743)"
17411 Vaughan,22098171.,100.00,06/02/2016,Closed,Selected,,Side Lot,1,Holcomb Community,42.419084,-83.239618,"location
(42.419084, -83.239618)"
5935 Vermont,08008526.,100.00,07/15/2016,Closed,Selected,,Side Lot,5,Elijah McCoy,42.35798,-83.089058,"location
(42.35798, -83.089058)"
9735 Yellowstone,14012735.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Nardin Park,42.370575,-83.131003,"location
(42.370575, -83.131003)"
12027 Yellowstone,14012666.,100.00,08/20/2015,Closed,Selected,,Side Lot,7,Nardin Park,42.377403,-83.13566,"location
(42.377403, -83.13566)"
19351 Yonka,13022007.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Pershing,42.436395,-83.066617,"location
(42.436395, -83.066617)"
12111 Roselawn,16031007.,100.00,09/14/2015,Closed,Selected,,Side Lot,7,Littlefield Community,42.377549,-83.150783,"location
(42.377549, -83.150783)"
6343 Scotten,14009853.,100.00,01/27/2017,Closed,Selected,,Side Lot,5,Midwest,42.350635,-83.112601,"location
(42.350635, -83.112601)"
13863 Newbern,09009505.,100.00,07/24/2015,Closed,Selected,,Side Lot,3,North Campau,42.417668,-83.066183,"location
(42.417668, -83.066183)"
15405 Griggs,16041644.,100.00,07/11/2015,Closed,Selected,,Side Lot,2,Bethune Community,42.404332,-83.163327,"location
(42.404332, -83.163327)"
15425 Griggs,16041641.,100.00,03/30/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.40462,-83.163339,"location
(42.40462, -83.163339)"
15473 Griggs,16041634.,100.00,08/12/2016,Closed,Selected,,Side Lot,2,Bethune Community,42.405292,-83.163366,"location
(42.405292, -83.163366)"
20521 Griggs,16041381.,100.00,07/11/2015,Closed,Selected,,Side Lot,2,Pembroke,42.444949,-83.165071,"location
(42.444949, -83.165071)"
6745 Vinewood,14008924.,100.00,07/27/2015,Closed,Selected,,Side Lot,5,Midwest,42.354669,-83.109295,"location
(42.354669, -83.109295)"
11741 YOSEMITE,14012918.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Nardin Park,42.376199,-83.136024,"location
(42.376199, -83.136024)"
3911 Nottingham,21066986.,100.00,09/07/2016,Closed,Selected,,Side Lot,4,Morningside,42.391046,-82.94383,"location
(42.391046, -82.94383)"
19125 Hamburg,21033987.,100.00,04/08/2017,Closed,Selected,,Side Lot,3,Pulaski,42.435303,-82.997702,"location
(42.435303, -82.997702)"
20011 Harned,13024147.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Butler,42.441839,-83.074196,"location
(42.441839, -83.074196)"
3159 Lakewood,21054844.,100.00,04/08/2017,Closed,Selected,,Side Lot,4,Riverbend,42.385592,-82.954375,"location
(42.385592, -82.954375)"
5779 Seminole,17008012.,100.00,02/12/2018,Closed,Selected,,Side Lot,5,Gratiot Town/Ketterring,42.383831,-83.014897,"location
(42.383831, -83.014897)"
5617 Lemay,21041635.,100.00,04/04/2017,Closed,Selected,,Side Lot,4,West End,42.390859,-82.992687,"location
(42.390859, -82.992687)"
2587 Lenox,21050096.,100.00,09/16/2016,Closed,Selected,,Side Lot,4,Riverbend,42.378915,-82.957284,"location
(42.378915, -82.957284)"
4835 Lenox,21049967.,100.00,04/07/2018,Closed,Selected,,Side Lot,4,Fox Creek,42.391709,-82.96557,"location
(42.391709, -82.96557)"
12765 Hartwell,22029304.,100.00,09/28/2017,Closed,Selected,,Side Lot,7,Pride Area Community,42.382663,-83.177321,"location
(42.382663, -83.177321)"
12771 Hartwell,22029303.,100.00,10/27/2017,Closed,Selected,,Side Lot,7,Pride Area Community,42.382755,-83.177281,"location
(42.382755, -83.177281)"
5237 Lakewood,21054774.,100.00,09/02/2015,Closed,Selected,,Side Lot,4,Chandler Park,42.397128,-82.961688,"location
(42.397128, -82.961688)"
5229 Lakewood,21054775.,100.00,09/02/2015,Closed,Selected,,Side Lot,4,Chandler Park,42.397029,-82.961623,"location
(42.397029, -82.961623)"
2595 Lakewood,21054887.,100.00,11/02/2015,Closed,Selected,,Side Lot,4,Riverbend,42.381198,-82.951464,"location
(42.381198, -82.951464)"
5985 Seneca,17006890.,100.00,04/12/2017,Closed,Selected,,Side Lot,5,Gratiot Town/Ketterring,42.386159,-83.014043,"location
(42.386159, -83.014043)"
1125 Lenox,21050163.,100.00,06/27/2015,Closed,Selected,,,4,Riverbend,42.372479,-82.953058,"location
(42.372479, -82.953058)"
19423 Hasse,13018133.,100.00,03/03/2016,Closed,Selected,,Side Lot,3,Farwell,42.437566,-83.057275,"location
(42.437566, -83.057275)"
19429 Hasse,13018132.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Farwell,42.437648,-83.057279,"location
(42.437648, -83.057279)"
15331 Lamphere,22116509.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.401012,-83.262149,"location
(42.401012, -83.262149)"
15337 Lamphere,22116508.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.401108,-83.262152,"location
(42.401108, -83.262152)"
15341 Lamphere,22116507.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.401203,-83.262157,"location
(42.401203, -83.262157)"
19989 St Aubin,09015899.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Nolan,42.44152,-83.082306,"location
(42.44152, -83.082306)"
6503 W Edsel Ford,18002752.,100.00,10/30/2017,Closed,Selected,,Side Lot,6,Claytown,42.335764,-83.127068,"location
(42.335764, -83.127068)"
1137 Lenox,21050161.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Riverbend,42.372652,-82.953171,"location
(42.372652, -82.953171)"
1253 Lenox,21050146.,100.00,09/18/2017,Closed,Selected,,Side Lot,4,Riverbend,42.373948,-82.95402,"location
(42.373948, -82.95402)"
1131 Lenox,21050162.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,Riverbend,42.372565,-82.953115,"location
(42.372565, -82.953115)"
5261 Haverhill,21070225.,100.00,05/23/2018,Closed,Selected,,Side Lot,4,Morningside,42.403678,-82.944769,"location
(42.403678, -82.944769)"
13319 Lauder,22042510.,100.00,03/14/2016,Closed,Selected,,Side Lot,1,Schoolcraft Southfield,42.385709,-83.190735,"location
(42.385709, -83.190735)"
5185 Lawndale,20006362-70,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Claytown,42.330874,-83.149646,"location
(42.330874, -83.149646)"
14621 Snowden,22028323.,100.00,07/11/2015,Closed,Selected,,Side Lot,2,Bethune Community,42.396646,-83.177018,"location
(42.396646, -83.177018)"
4603 Somerset,21067546.,100.00,03/24/2016,Closed,Selected,,Side Lot,4,Morningside,42.396181,-82.946012,"location
(42.396181, -82.946012)"
5805 Seneca,17006918.,100.00,04/11/2018,Closed,Selected,,Side Lot,5,Gratiot Town/Ketterring,42.383972,-83.012467,"location
(42.383972, -83.012467)"
3727 Seyburn,17010871.,100.00,03/31/2017,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.368,-83.008903,"location
(42.368, -83.008903)"
3709 Seyburn,17010874.,100.00,05/24/2018,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.367779,-83.008755,"location
(42.367779, -83.008755)"
19163 Marx,09017465.,100.00,04/17/2017,Closed,Selected,,Side Lot,3,Nolan,42.433802,-83.084486,"location
(42.433802, -83.084486)"
4215 Maryland,21064462.,100.00,06/09/2016,Closed,Selected,,Side Lot,4,Morningside,42.391835,-82.948775,"location
(42.391835, -82.948775)"
12119 Prairie,16023412.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Oakman Blvd Community,42.377818,-83.14384,"location
(42.377818, -83.14384)"
4643 French Rd,21040397.,100.00,02/24/2017,Closed,Selected,,Side Lot,4,East Canfield,42.383548,-82.990051,"location
(42.383548, -82.990051)"
19725 Glastonbury,22082329.,100.00,03/24/2018,Closed,Selected,,Side Lot,1,O'Hair Park,42.435798,-83.223541,"location
(42.435798, -83.223541)"
15373 Tuller,16027067.,100.00,07/11/2018,Closed,Selected,,Side Lot,2,Fitzgerald/Marygrove,42.403919,-83.147593,"location
(42.403919, -83.147593)"
15377 Tuller,16027066.,100.00,07/11/2018,Closed,Selected,,Side Lot,2,Fitzgerald/Marygrove,42.404015,-83.147596,"location
(42.404015, -83.147596)"
5819 Maryland,21064341.,100.00,07/19/2016,Closed,Selected,,Side Lot,4,Morningside,42.404062,-82.957131,"location
(42.404062, -82.957131)"
4703 Maryland,21064423.,100.00,12/12/2016,Closed,Selected,,Side Lot,4,Morningside,42.395391,-82.951143,"location
(42.395391, -82.951143)"
4805 Maryland,21064409.,100.00,04/17/2018,Closed,Selected,,Side Lot,4,Morningside,42.39661,-82.951951,"location
(42.39661, -82.951951)"
6533 Mather,18013726.,100.00,12/15/2015,Closed,Selected,,Side Lot,6,Claytown,42.341205,-83.14694,"location
(42.341205, -83.14694)"
6515 Mather,18013729.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Claytown,42.340959,-83.146965,"location
(42.340959, -83.146965)"
6527 Mather,18013727.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Claytown,42.341123,-83.146948,"location
(42.341123, -83.146948)"
6521 Mather,18013728.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Claytown,42.341041,-83.146957,"location
(42.341041, -83.146957)"
3901 Mcdougall,11002115.,100.00,04/08/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.360285,-83.031447,"location
(42.360285, -83.031447)"
8879 Prairie,16023553.,100.00,05/26/2017,Closed,Selected,,Side Lot,6,Midwest,42.360435,-83.143173,"location
(42.360435, -83.143173)"
8897 Prairie,16023550.,100.00,05/10/2018,Closed,Selected,,Side Lot,6,Midwest,42.360673,-83.143182,"location
(42.360673, -83.143182)"
9433 Prairie,16023503.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Midwest,42.365793,-83.143409,"location
(42.365793, -83.143409)"
18639 Greeley,09019548.,100.00,09/02/2016,Closed,Selected,,Side Lot,3,Hawthorne Park,42.43005,-83.088014,"location
(42.43005, -83.088014)"
14467 Greydale,22113042.005,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.391928,-83.255544,"location
(42.391928, -83.255544)"
15887 Greydale,22112925.,100.00,05/11/2016,Closed,Selected,,Side Lot,1,Brightmoor,42.407009,-83.256176,"location
(42.407009, -83.256176)"
12835 St Louis,13011591.,100.00,04/07/2018,Closed,Selected,,Side Lot,3,Buffalo Charles,42.412534,-83.039614,"location
(42.412534, -83.039614)"
13271 St Louis,13011566.,100.00,07/10/2015,Closed,Selected,,Side Lot,3,Buffalo Charles,42.415168,-83.03967,"location
(42.415168, -83.03967)"
6747 Grandville,22089037.,100.00,11/08/2016,Closed,Selected,,Side Lot,7,Warrendale,42.340297,-83.229509,"location
(42.340297, -83.229509)"
4631 Grandy,11003925.,100.00,08/04/2015,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.36367,-83.037287,"location
(42.36367, -83.037287)"
4637 Grandy,11003924.,100.00,09/11/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.363744,-83.037336,"location
(42.363744, -83.037336)"
5631 Mckinley,14008650.,100.00,02/15/2017,Closed,Selected,,Side Lot,5,Midwest,42.349154,-83.107351,"location
(42.349154, -83.107351)"
8651 Quincy,14006873.,100.00,08/04/2015,Closed,Selected,,Side Lot,5,Petoskey-Otsego,42.364029,-83.120241,"location
(42.364029, -83.120241)"
9435 QUINCY,14006794.,100.00,04/05/2017,Closed,Selected,,Side Lot,7,Nardin Park,42.371646,-83.123372,"location
(42.371646, -83.123372)"
3920 Milford,14008973.,100.00,10/23/2017,Closed,Selected,,Side Lot,5,Midwest,42.350209,-83.109271,"location
(42.350209, -83.109271)"
16245 Ward,22025120.,100.00,07/11/2015,Closed,Selected,,Side Lot,2,Harmony Village,42.411506,-83.174484,"location
(42.411506, -83.174484)"
5510 Coplin,21051455.,100.00,05/29/2018,Closed,Selected,,Side Lot,4,Chandler Park,42.39712,-82.966305,"location
(42.39712, -82.966305)"
6129 Stanton,10006859.,100.00,08/22/2017,Closed,Selected,,Side Lot,5,NW Goldberg,42.358165,-83.096779,"location
(42.358165, -83.096779)"
12289 Steel,22023077.,100.00,07/31/2015,Closed,Selected,,Side Lot,7,Pride Area Community,42.378802,-83.171188,"location
(42.378802, -83.171188)"
9201 Steel,22023171.,100.00,11/30/2017,Closed,Selected,,Side Lot,7,Barton-McFarland,42.362439,-83.170641,"location
(42.362439, -83.170641)"
14911 Fielding,22103136.,100.00,09/12/2017,Closed,Selected,,Side Lot,1,Brightmoor,42.397294,-83.242837,"location
(42.397294, -83.242837)"
6511 Firwood,14011908.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Midwest,42.352057,-83.116243,"location
(42.352057, -83.116243)"
4229 Mitchell,11003568.,100.00,01/07/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.362275,-83.033952,"location
(42.362275, -83.033952)"
3939 Mitchell,11003582.,100.00,05/12/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.360305,-83.032638,"location
(42.360305, -83.032638)"
4223 Mitchell,11003569.,100.00,02/25/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.362201,-83.033903,"location
(42.362201, -83.033903)"
4217 Mitchell,11003570.,100.00,02/25/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.362127,-83.033855,"location
(42.362127, -83.033855)"
4211 Mitchell,11003571.,100.00,02/25/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.36205,-83.033804,"location
(42.36205, -83.033804)"
19201 Riopelle,09018796.,100.00,09/28/2016,Closed,Selected,,Side Lot,3,Nolan,42.434214,-83.08695,"location
(42.434214, -83.08695)"
3537 Hammond,16015730.,100.00,09/14/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.328328,-83.115616,"location
(42.328328, -83.115616)"
6777 Warwick,22086743.,100.00,10/14/2015,Closed,Selected,,Side Lot,7,Warrendale,42.340753,-83.227097,"location
(42.340753, -83.227097)"
8061 Warwick,22086665.,100.00,10/26/2015,Closed,Selected,,Side Lot,7,Warrendale,42.351364,-83.227516,"location
(42.351364, -83.227516)"
6081 Leidich,21036697.,100.00,07/27/2016,Closed,Selected,,Side Lot,4,Chandler Park,42.397452,-82.985125,"location
(42.397452, -82.985125)"
13449 Fleming,09014994.,100.00,07/14/2016,Closed,Selected,,Side Lot,3,North Campau,42.4115,-83.074699,"location
(42.4115, -83.074699)"
13461 Fleming,09014992.,100.00,07/14/2016,Closed,Selected,,Side Lot,3,North Campau,42.411648,-83.074798,"location
(42.411648, -83.074798)"
5133 Grandy,11003896.,100.00,04/19/2016,Closed,Selected,,Side Lot,5,Poletown East,42.367507,-83.039818,"location
(42.367507, -83.039818)"
14551 Santa Rosa,16020734.,100.00,11/18/2016,Closed,Selected,,Side Lot,7,Chalfonte,42.396178,-83.142475,"location
(42.396178, -83.142475)"
5219 Harding,21039664.,100.00,11/08/2017,Closed,Selected,,Side Lot,4,West End,42.386988,-82.993719,"location
(42.386988, -82.993719)"
5195 Harding,21039668.,100.00,11/14/2017,Closed,Selected,,Side Lot,4,West End,42.386697,-82.99351,"location
(42.386697, -82.99351)"
14125 Washburn,16039871.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Northwest Community,42.390697,-83.160699,"location
(42.390697, -83.160699)"
14119 Washburn,16039872.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Northwest Community,42.390614,-83.160695,"location
(42.390614, -83.160695)"
14261 Westbrook,22110268.,100.00,03/24/2018,Closed,Selected,,Side Lot,1,Brightmoor,42.390662,-83.250612,"location
(42.390662, -83.250612)"
14239 Westbrook,22110271.,100.00,09/08/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.390384,-83.250601,"location
(42.390384, -83.250601)"
14233 Westbrook,22110272.,100.00,03/24/2018,Closed,Selected,,Side Lot,1,Brightmoor,42.390291,-83.250598,"location
(42.390291, -83.250598)"
15079 Lesure,22033223.,100.00,04/25/2018,Closed,Selected,,Side Lot,2,Bethune Community,42.400999,-83.181501,"location
(42.400999, -83.181501)"
3901 Lillibridge,21042928.,100.00,06/27/2015,Closed,Selected,,Side Lot,4,West End,42.379378,-82.981983,"location
(42.379378, -82.981983)"
3889 Lillibridge,21042930-1,100.00,06/27/2015,Closed,Selected,,Side Lot,4,West End,42.379231,-82.981885,"location
(42.379231, -82.981885)"
2531 Lillibridge,21042942.,100.00,10/26/2017,Closed,Selected,,Side Lot,4,East Village,42.371093,-82.976552,"location
(42.371093, -82.976552)"
20303 Hamburg,21033897.,100.00,11/13/2015,Closed,Selected,,Side Lot,3,Conner Creek,42.446943,-82.99812,"location
(42.446943, -82.99812)"
18641 Healy,13017839.,100.00,01/25/2018,Closed,Selected,,Side Lot,3,Krainz Woods,42.430341,-83.055558,"location
(42.430341, -83.055558)"
4747 Heck,13009984.,100.00,12/18/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.368511,-83.028156,"location
(42.368511, -83.028156)"
4009 Neff,21076379.,100.00,11/10/2017,Closed,Selected,,Side Lot,4,Cornerstone Village,42.400451,-82.920391,"location
(42.400451, -82.920391)"
4029 Neff,21076376.,100.00,07/10/2017,Closed,Selected,,Side Lot,4,Cornerstone Village,42.400675,-82.920533,"location
(42.400675, -82.920533)"
4033 Neff,21076375.,100.00,07/10/2017,Closed,Selected,,Side Lot,4,Cornerstone Village,42.400749,-82.92058,"location
(42.400749, -82.92058)"
14855 SANTA ROSA,16020707.,100.00,11/10/2017,Closed,Selected,,Side Lot,7,Chalfonte,42.398952,-83.142601,"location
(42.398952, -83.142601)"
7831 Sherwood,15012348.,100.00,12/01/2017,Closed,Selected,,Side Lot,5,Airport Sub,42.388858,-83.032136,"location
(42.388858, -83.032136)"
7843 SHERWOOD,15012346.,100.00,12/01/2017,Closed,Selected,,Side Lot,5,Airport Sub,42.389055,-83.032137,"location
(42.389055, -83.032137)"
4885 Haverhill,21070246.,100.00,08/04/2015,Closed,Selected,,Side Lot,4,Morningside,42.400619,-82.942793,"location
(42.400619, -82.942793)"
13941 Westbrook,22110309.,100.00,03/19/2016,Closed,Selected,,Side Lot,1,Brightmoor,42.386687,-83.250469,"location
(42.386687, -83.250469)"
19341 Westbrook,22110012.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Evergreen Lahser 7/8,42.431964,-83.252709,"location
(42.431964, -83.252709)"
15485 Westbrook,22110171.,100.00,04/12/2017,Closed,Selected,,Side Lot,1,Brightmoor,42.403481,-83.250969,"location
(42.403481, -83.250969)"
4149 Mcclellan,19007218.,100.00,07/13/2016,Closed,Selected,,Side Lot,5,Gratiot Woods,42.375061,-82.996635,"location
(42.375061, -82.996635)"
5957 Helen,15009608.,100.00,06/09/2017,Closed,Selected,,Side Lot,5,Gratiot Town/Ketterring,42.380956,-83.026121,"location
(42.380956, -83.026121)"
